source,target,source_location,target_location,source_coordinates,target_coordinates,Con,Date,Year,From_Node_Full_Name,PP,agt_description,AgtId
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_1,"United Kingdom, United Kingdom","Slovenija, Slovenija",POINT (-3.2765753 54.7023545),POINT (14.8153333 46.1199444),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_27,"United Kingdom, United Kingdom","Slovensko, Slovensko",POINT (-3.2765753 54.7023545),POINT (19.4528646 48.7411522),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_30,"United Kingdom, United Kingdom","Malta, Malta",POINT (-3.2765753 54.7023545),POINT (14.4476911 35.8885993),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_39,"United Kingdom, United Kingdom","Северна Македонија, Северна Македонија",POINT (-3.2765753 54.7023545),POINT (21.7168387 41.6171214),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_43,"United Kingdom, United Kingdom","Latvija, Latvija",POINT (-3.2765753 54.7023545),POINT (24.7537645 56.8406494),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_44,"United Kingdom, United Kingdom","Ireland, Éire / Ireland",POINT (-3.2765753 54.7023545),POINT (-7.9794599 52.865196),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_37,"United Kingdom, United Kingdom","Eesti, Eesti",POINT (-3.2765753 54.7023545),POINT (25.3319078 58.7523778),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_32,"United Kingdom, United Kingdom","Κύπρος, Κύπρος - Kıbrıs",POINT (-3.2765753 54.7023545),POINT (32.889902651331866 34.9174159),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_17,"United Kingdom, United Kingdom","Hrvatska, Hrvatska",POINT (-3.2765753 54.7023545),POINT (15.6575209 45.3658443),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_53,"United Kingdom, United Kingdom","Aga Khan Foundation, Rue de Lausanne, 1202, Rue de Lausanne, Genève, Genève, Schweiz/Suisse/Svizzera/Svizra",POINT (-3.2765753 54.7023545),POINT (6.148023642473216 46.223678050000004),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_50,"United Kingdom, United Kingdom","European Commission - T2, Boulevard Konrad Adenauer, 1283, Boulevard Konrad Adenauer, Luxembourg, Lëtzebuerg",POINT (-3.2765753 54.7023545),POINT (6.159549503621487 49.6323517),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_18,"United Kingdom, United Kingdom","Italia, Italia",POINT (-3.2765753 54.7023545),POINT (12.674297 42.6384261),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_11,"United Kingdom, United Kingdom","Қазақстан, Қазақстан",POINT (-3.2765753 54.7023545),POINT (66.7780818 48.1012954),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_41,"United Kingdom, United Kingdom","Lietuva, Lietuva",POINT (-3.2765753 54.7023545),POINT (23.7499997 55.3500003),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_40,"United Kingdom, United Kingdom","Luxembourg, Lëtzebuerg",POINT (-3.2765753 54.7023545),POINT (6.129799 49.6112768),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_0,"United Kingdom, United Kingdom","Nederland, Nederland",POINT (-3.2765753 54.7023545),POINT (5.6343227 52.2434979),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
Afghanistan: 2000s Post-intervention process_location_3,Afghanistan: 2000s Post-intervention process_location_19,"United Kingdom, United Kingdom","Portugal, Portugal",POINT (-3.2765753 54.7023545),POINT (-8.1353519 39.6621648),Afghanistan,2006-02-01,2006,Afghanistan Compact Building on Success (London Conference),Afghanistan: 2000s Post-intervention process,"This agreement is a product of the 2006 London Conference on Afghanistan, and outlines the Afghan government and international donors' commitments to the socio-economic reconstruction of the country. It contains several annexes: Annex I. Benchmarks and Timelines; Annex II. Improving the Effectiveness of Aid to Afghanistan ",1061
