Con,date,year,AgtId,From Node (Full Name),From Node (Short Name),PP,From Node Type,From Node Sub-Type,agt_description,signatory_id,Edge,actor_id,actor_id_type,To Node Name,actor_detail,actor_type,To Node Type,To Node Sub-Type,short_actor_name,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink,location,location_address
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5150,party,82,CON_82,Egypt,,CON,Entity,Country/State,EGY,Egypt,EGY,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (29.2675469 26.2540493),"مصر, مصر"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5132,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5131,party,75,CON_75,Iraq,,CON,Entity,Country/State,IRQ,Iraq,IRQ,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (44.1749775 33.0955793),"العراق, العراق"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5130,party,419,CON_419,Saudi Arabia,,CON,Entity,Country/State,SAU,Saudi Arabia,SAU,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (42.3528328 25.6242618),"السعودية, السعودية"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5129,party,289,CON_289,Iran (Islamic Republic of),,CON,Entity,Country/State,IRN,Iran (Islamic Republic of),IRN,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (55.147647448637606 24.956654649999997),"Islamic Republic of Iran Pavilion, الإمارات العربية المتحدة"
Iraq,2004-11-23,2004,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, November 2004",Iraq peace process - second Iraq war,Peace Agreement,Implementation,"UNSC Resolution affirms 12 points agreed International Ministerial Meeting on Iraq was convened in Sharm El Sheikh on November 23rd 2004, arranging for democratic elections and debt restructuring, among other points.
",5128,party,80,CON_80,Jordan,,CON,Entity,Country/State,JOR,Jordan,JOR,,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,POINT (36.941628 31.1667049),"الأردن, الأردن"
Russia/Chechnya,1996-03-06,1996,1282,Statute of the Russian Federation Government Mission in the Chechen Republic,"Implementation, March 1996",Chechnya peace process,Peace Agreement,Implementation,"Short unilateral statement setting up the Russian Federation Government Mission in the Chechen Republic, which will coordinate between the government organs of the Chechen Republic and the Russian Federation.",5262,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1282,https://www.peaceagreements.org/viewmasterdocument/1282,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Chechnya,1996-06-04,1996,1283,Protocol on the results of the negotiations by representatives of the federal and Chechen sides,"Pre-negotiation, June 1996",Chechnya peace process,Peace Agreement,Pre-negotiation,"Short agreement outlining the agreed results of negotiations between the two sides; 1) the ceasefire, 2) release of those forcibly detained. ",5264,party,275,ENT_275,Chechen Republic,,ENT,Entity,Entity,Chechen Republic,Russian Federation,RUS,,https://www.peaceagreements.org/view/1283,https://www.peaceagreements.org/viewmasterdocument/1283,POINT (45.70681761688915 43.31707935),"Резиденция Главы Чеченской Республики, Грозный, Чечня, Россия"
Russia/Chechnya,1996-06-04,1996,1283,Protocol on the results of the negotiations by representatives of the federal and Chechen sides,"Pre-negotiation, June 1996",Chechnya peace process,Peace Agreement,Pre-negotiation,"Short agreement outlining the agreed results of negotiations between the two sides; 1) the ceasefire, 2) release of those forcibly detained. ",5263,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1283,https://www.peaceagreements.org/viewmasterdocument/1283,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Chechnya,1996-11-23,1996,1284,On Measures to Ensure Further Peaceful Settlement in the Chechen Republic,"Implementation, November 1996",Chechnya peace process,Peace Agreement,Implementation,"Short presidential decree authorizing the maneuver of the 101st Brigade out of the Chechen Republi, nullifying an earlier Presidential decree of July 3, 1996.",5265,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1284,https://www.peaceagreements.org/viewmasterdocument/1284,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Chechnya,1997-06-27,1997,1285,On the Withdrawal of Forces and Equipment Making up the Temporary Combined Forces Carrying Out the Tasks of Disarming All Illegal Armed Forces Formations on Chechen Republic Territory,"Implementation, June 1997",Chechnya peace process,Peace Agreement,Implementation,Short agreement outlining the implementation modalities of withdrawing troops from Chechen territory and also disarming illegal armed formations.,5267,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1285,https://www.peaceagreements.org/viewmasterdocument/1285,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Chechnya,1996-10-10,1996,1286,Decree of the Federation Council of the Russian Federation Federal Assembly: On the Situation in the Chechen Republic,"Implementation, October 1996",Chechnya peace process,Peace Agreement,Implementation,,5268,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1286,https://www.peaceagreements.org/viewmasterdocument/1286,POINT (97.7453061 64.6863136),"Россия, Россия"
Angola,1991-05-31,1991,1319,The Protocol of Estoril (Bicesse Accords),"Framework-substantive, partial, May 1991",Angola: UNITA process,Peace Agreement,"Framework-substantive, partial","The final attachment of the Bicesse Accords, this protocol deals with immediate concerns for the consolidation of peace including an emphasis on ensuring the security of the electoral process and the merger of the armed forces of the Government of Angola and UNITA.",5354,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1319,https://www.peaceagreements.org/viewmasterdocument/1319,POINT (97.7453061 64.6863136),"Россия, Россия"
Ukraine,2014-09-19,2014,1362,Memorandum of 19 September 2014 (Memorandum on Implementation),"Ceasefire, September 2014",Ukraine peace process,Peace Agreement,Ceasefire,"This short nine point agreement details plans for a bilateral ceasefire, in order to fulfill point 1 of the Protocol based on consultations of the trilateral contact group. It details that the ceasefire should begin on September 19 2015, bans on leathal weapons, heavy weapons, and mines and explosives, and the role of the OSCE monitoring mission. ",5482,party,707,ENT_707,Donetsk People Republic,,ENT,Entity,Entity,Donetsk People Republic,Ukraine,UKR,,https://www.peaceagreements.org/view/1362,https://www.peaceagreements.org/viewmasterdocument/1362,POINT (37.577715 55.755733),"площадь Донецкой Народной Республики, 123242, Москва, Москва, Россия"
Ukraine,2014-09-19,2014,1362,Memorandum of 19 September 2014 (Memorandum on Implementation),"Ceasefire, September 2014",Ukraine peace process,Peace Agreement,Ceasefire,"This short nine point agreement details plans for a bilateral ceasefire, in order to fulfill point 1 of the Protocol based on consultations of the trilateral contact group. It details that the ceasefire should begin on September 19 2015, bans on leathal weapons, heavy weapons, and mines and explosives, and the role of the OSCE monitoring mission. ",5480,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1362,https://www.peaceagreements.org/viewmasterdocument/1362,POINT (97.7453061 64.6863136),"Россия, Россия"
Ukraine,2014-09-05,2014,1363,"Protocol on the results of consultations of the Trilateral Contact Group
with respect to the joint steps aimed at the implementation of the Peace Plan
of the President of Ukraine, P. Poroshenko,and the initiatives of the President of Russia, V. Putin (Minsk Protocol, or Minsk I Agreement)","Framework-substantive, partial, September 2014",Ukraine peace process,Peace Agreement,"Framework-substantive, partial","This protocol contains twelve steps for implementation, resulting from the Trilateral Contact Group consultations in Minsk, and the separate initiatives proposed by the President of Ukraine, Petro Poroshenko, and the President of Russia, Vladimir Putin. The steps include: an immediate ceasefire; decentralization of power; monitoring by the OSCE; prisoner release; an amnesty law and early local elections in Donetsk and Lugansk regions. ",5486,party,707,ENT_707,Donetsk People Republic,,ENT,Entity,Entity,Donetsk People Republic,Ukraine,UKR,,https://www.peaceagreements.org/view/1363,https://www.peaceagreements.org/viewmasterdocument/1363,POINT (37.577715 55.755733),"площадь Донецкой Народной Республики, 123242, Москва, Москва, Россия"
